year,species,length_wet_cm,weight_wet_grams,weight_froz_grams,length_frozen_cm,,,,,,,,,,,,,,,,,
2003,Sockeye,197,78,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,172,52,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,182,64,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,400,904,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,738,5504,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,417,882,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,112,14,14,113,,,,,,,,,,,,,,,,,
2003,Chum,106,10,8,103,,,,,,,,,,,,,,,,,
2003,Chum,122,18,17,122,,,,,,,,,,,,,,,,,
2003,Chum,147,30,30,144,,,,,,,,,,,,,,,,,
2003,Chum,135,24,24,132,,,,,,,,,,,,,,,,,
2003,Chum,142,28,27,140,,,,,,,,,,,,,,,,,
2003,Chum,122,18,18,121,,,,,,,,,,,,,,,,,
2003,Chum,119,18,16,120,,,,,,,,,,,,,,,,,
2003,Chum,132,24,24,130,,,,,,,,,,,,,,,,,
2003,Chum,142,26,26,139,,,,,,,,,,,,,,,,,
2003,Chum,122,16,18,120,,,,,,,,,,,,,,,,,
2003,Chum,140,22,24,137,,,,,,,,,,,,,,,,,
2003,Chum,115,14,16,115,,,,,,,,,,,,,,,,,
2003,Chum,138,24,24,130,,,,,,,,,,,,,,,,,
2003,Chum,149,32,32,142,,,,,,,,,,,,,,,,,
2003,Chum,116,14,11,101,,,,,,,,,,,,,,,,,
2003,Chum,123,18,18,122,,,,,,,,,,,,,,,,,
2003,Chum,131,20,22,27,,,,,,,,,,,,,,,,,
2003,Chum,137,24,25,125,,,,,,,,,,,,,,,,,
2003,Chum,110,12,12,105,,,,,,,,,,,,,,,,,
2003,Chum,129,18,18,129,,,,,,,,,,,,,,,,,
2003,Chum,130,20,21,128,,,,,,,,,,,,,,,,,
2003,Chum,112,12,13,113,,,,,,,,,,,,,,,,,
2003,Chum,139,26,26,135,,,,,,,,,,,,,,,,,
2003,Chum,126,18,18,123,,,,,,,,,,,,,,,,,
2003,Chum,148,32,32,147,,,,,,,,,,,,,,,,,
2003,Chum,130,20,20,132,,,,,,,,,,,,,,,,,
2003,Chum,148,34,33,148,,,,,,,,,,,,,,,,,
2003,Chum,116,14,14,114,,,,,,,,,,,,,,,,,
2003,Chum,121,16,15,124,,,,,,,,,,,,,,,,,
2003,Chum,143,28,27,144,,,,,,,,,,,,,,,,,
2003,Chum,124,16,17,121,,,,,,,,,,,,,,,,,
2003,Chum,139,26,24,137,,,,,,,,,,,,,,,,,
2003,Chum,119,16,27,125,,,,,,,,,,,,,,,,,
2003,Chum,120,16,7,118,,,,,,,,,,,,,,,,,
2003,Chum,125,16,17,125,,,,,,,,,,,,,,,,,
2003,Chum,112,12,16,112,,,,,,,,,,,,,,,,,
2003,Chum,137,22,23,132,,,,,,,,,,,,,,,,,
2003,Chum,125,18,19,115,,,,,,,,,,,,,,,,,
2003,Chum,150,30,31,145,,,,,,,,,,,,,,,,,
2003,Chum,103,8,9,98,,,,,,,,,,,,,,,,,
2003,Chum,134,24,24,123,,,,,,,,,,,,,,,,,
2003,Chum,115,12,12,116,,,,,,,,,,,,,,,,,
2003,Chum,135,22,23,135,,,,,,,,,,,,,,,,,
2003,Chum,140,26,27,136,,,,,,,,,,,,,,,,,
2003,Chum,125,18,19,122,,,,,,,,,,,,,,,,,
2003,Chum,108,10,11,104,,,,,,,,,,,,,,,,,
2003,Chum,129,22,22,122,,,,,,,,,,,,,,,,,
2003,Chum,145,28,28,139,,,,,,,,,,,,,,,,,
2003,Chum,122,16,16,120,,,,,,,,,,,,,,,,,
2003,Chum,130,20,21,128,,,,,,,,,,,,,,,,,
2003,Chum,112,12,13,113,,,,,,,,,,,,,,,,,
2003,Chum,139,26,26,135,,,,,,,,,,,,,,,,,
2003,Chum,126,18,18,123,,,,,,,,,,,,,,,,,
2003,Chum,148,32,32,147,,,,,,,,,,,,,,,,,
2003,Chum,130,20,20,132,,,,,,,,,,,,,,,,,
2003,Chum,148,34,33,148,,,,,,,,,,,,,,,,,
2003,Chum,116,14,14,114,,,,,,,,,,,,,,,,,
2003,Chum,112,14,14,113,,,,,,,,,,,,,,,,,
2003,Chum,137,24,25,125,,,,,,,,,,,,,,,,,
2003,Chum,120,16,7,118,,,,,,,,,,,,,,,,,
2003,Chum,125,16,17,125,,,,,,,,,,,,,,,,,
2003,Chum,112,12,16,112,,,,,,,,,,,,,,,,,
2003,Chum,137,22,23,132,,,,,,,,,,,,,,,,,
2003,Chum,125,18,19,115,,,,,,,,,,,,,,,,,
2003,Chum,145,28,28,139,,,,,,,,,,,,,,,,,
2003,Chum,150,30,31,145,,,,,,,,,,,,,,,,,
2003,Chum,129,18,18,129,,,,,,,,,,,,,,,,,
2003,Chum,134,24,24,123,,,,,,,,,,,,,,,,,
2003,Chum,103,8,9,98,,,,,,,,,,,,,,,,,
2003,Chum,115,12,12,116,,,,,,,,,,,,,,,,,
2003,Chum,135,22,23,135,,,,,,,,,,,,,,,,,
2003,Chum,140,26,27,136,,,,,,,,,,,,,,,,,
2003,Chum,125,18,19,122,,,,,,,,,,,,,,,,,
2003,Chum,108,10,11,104,,,,,,,,,,,,,,,,,
2003,Chum,129,22,22,122,,,,,,,,,,,,,,,,,
2003,Chum,124,16,17,121,,,,,,,,,,,,,,,,,
2003,Chum,143,28,27,144,,,,,,,,,,,,,,,,,
2003,Chum,121,16,15,124,,,,,,,,,,,,,,,,,
2003,Chum,140,22,24,137,,,,,,,,,,,,,,,,,
2003,Chum,132,24,24,130,,,,,,,,,,,,,,,,,
2003,Chum,147,30,30,144,,,,,,,,,,,,,,,,,
2003,Chum,135,24,24,132,,,,,,,,,,,,,,,,,
2003,Chum,142,28,27,140,,,,,,,,,,,,,,,,,
2003,Chum,122,18,18,121,,,,,,,,,,,,,,,,,
2003,Chum,119,18,16,120,,,,,,,,,,,,,,,,,
2003,Chum,122,18,17,122,,,,,,,,,,,,,,,,,
2003,Chum,119,16,27,125,,,,,,,,,,,,,,,,,
2003,Chum,122,16,18,120,,,,,,,,,,,,,,,,,
2003,Chum,139,26,24,137,,,,,,,,,,,,,,,,,
2003,Chum,115,14,16,115,,,,,,,,,,,,,,,,,
2003,Chum,131,20,22,27,,,,,,,,,,,,,,,,,
2003,Chum,149,32,32,142,,,,,,,,,,,,,,,,,
2003,Chum,106,10,8,103,,,,,,,,,,,,,,,,,
2003,Chum,116,14,11,101,,,,,,,,,,,,,,,,,
2003,Chum,138,24,24,130,,,,,,,,,,,,,,,,,
2003,Chum,110,12,12,105,,,,,,,,,,,,,,,,,
2003,Chum,123,18,18,122,,,,,,,,,,,,,,,,,
2003,Chum,142,26,26,139,,,,,,,,,,,,,,,,,
2003,Chum,122,16,16,120,,,,,,,,,,,,,,,,,
2003,Coho,549,2210,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,327,414,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,549,2210,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,327,414,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,330,176,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,215,130,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,235,168,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,230,164,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,257,220,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,192,86,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,218,142,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,212,158,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,231,156,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,192,86,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,257,220,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,230,164,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,235,168,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,215,130,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,330,176,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,231,156,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,218,142,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,229,170,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,212,158,nd,nd,,,,,,,,,,,,,,,,,
2003,Pink,477,1400,0,0,,,,,,,,,,,,,,,,,
2003,Pink,532,1978,0,0,,,,,,,,,,,,,,,,,
2003,Pink,481,1328,0,0,,,,,,,,,,,,,,,,,
2003,Pink,497,1466,0,0,,,,,,,,,,,,,,,,,
2003,Pink,510,1740,0,0,,,,,,,,,,,,,,,,,
2003,Pink,483,1530,0,0,,,,,,,,,,,,,,,,,
2003,Pink,460,1236,0,0,,,,,,,,,,,,,,,,,
2003,Pink,497,1466,0,0,,,,,,,,,,,,,,,,,
2003,Pink,483,1530,0,0,,,,,,,,,,,,,,,,,
2003,Pink,510,1740,0,0,,,,,,,,,,,,,,,,,
2003,Pink,481,1328,0,0,,,,,,,,,,,,,,,,,
2003,Pink,532,1978,0,0,,,,,,,,,,,,,,,,,
2003,Pink,477,1400,0,0,,,,,,,,,,,,,,,,,
2003,Pink,460,1236,0,0,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,108,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,103,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,116,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,8,98,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,146,,,,,,,,,,,,,,,,,
2003,Pink,132,20,20,128,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,111,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,108,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,15,119,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,20,125,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,12,113,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,7,95,,,,,,,,,,,,,,,,,
2003,Pink,118,14,14,113,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,101,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,100,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,12,110,,,,,,,,,,,,,,,,,
2003,Pink,118,14,13,115,,,,,,,,,,,,,,,,,
2003,Pink,112,12,11,110,,,,,,,,,,,,,,,,,
2003,Pink,114,14,12,111,,,,,,,,,,,,,,,,,
2003,Pink,108,10,10,107,,,,,,,,,,,,,,,,,
2003,Pink,115,12,13,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,102,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,110,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,102,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,108,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,17,120,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,111,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,17,122,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,105,,,,,,,,,,,,,,,,,
2003,Pink,98,8,7,96,,,,,,,,,,,,,,,,,
2003,Pink,102,8,9,100,,,,,,,,,,,,,,,,,
2003,Pink,108,10,10,104,,,,,,,,,,,,,,,,,
2003,Pink,115,14,14,112,,,,,,,,,,,,,,,,,
2003,Pink,120,14,14,117,,,,,,,,,,,,,,,,,
2003,Pink,103,8,9,102,,,,,,,,,,,,,,,,,
2003,Pink,117,14,14,117,,,,,,,,,,,,,,,,,
2003,Pink,105,8,9,102,,,,,,,,,,,,,,,,,
2003,Pink,94,8,7,94,,,,,,,,,,,,,,,,,
2003,Pink,118,14,14,114,,,,,,,,,,,,,,,,,
2003,Pink,116,12,12,114,,,,,,,,,,,,,,,,,
2003,Pink,122,16,16,119,,,,,,,,,,,,,,,,,
2003,Pink,121,16,16,118,,,,,,,,,,,,,,,,,
2003,Pink,120,14,15,118,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,116,,,,,,,,,,,,,,,,,
2003,Pink,138,22,23,135,,,,,,,,,,,,,,,,,
2003,Pink,108,10,9,105,,,,,,,,,,,,,,,,,
2003,Pink,97,8,7,94,,,,,,,,,,,,,,,,,
2003,Pink,111,12,11,109,,,,,,,,,,,,,,,,,
2003,Pink,123,16,16,119,,,,,,,,,,,,,,,,,
2003,Pink,115,14,13,115,,,,,,,,,,,,,,,,,
2003,Pink,113,12,12,111,,,,,,,,,,,,,,,,,
2003,Pink,112,12,13,112,,,,,,,,,,,,,,,,,
2003,Pink,110,10,10,106,,,,,,,,,,,,,,,,,
2003,Pink,108,12,11,106,,,,,,,,,,,,,,,,,
2003,Pink,109,10,11,106,,,,,,,,,,,,,,,,,
2003,Pink,121,16,15,120,,,,,,,,,,,,,,,,,
2003,Pink,115,14,13,114,,,,,,,,,,,,,,,,,
2003,Pink,128,18,18,127,,,,,,,,,,,,,,,,,
2003,Pink,165,42,41,161,,,,,,,,,,,,,,,,,
2003,Pink,98,8,8,95,,,,,,,,,,,,,,,,,
2003,Pink,105,8,9,105,,,,,,,,,,,,,,,,,
2003,Pink,132,20,20,130,,,,,,,,,,,,,,,,,
2003,Pink,117,14,14,115,,,,,,,,,,,,,,,,,
2003,Pink,103,10,9,103,,,,,,,,,,,,,,,,,
2003,Pink,112,12,13,112,,,,,,,,,,,,,,,,,
2003,Pink,120,14,14,118,,,,,,,,,,,,,,,,,
2003,Pink,131,22,20,128,,,,,,,,,,,,,,,,,
2003,Pink,123,18,16,122,,,,,,,,,,,,,,,,,
2003,Pink,108,10,10,107,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,112,,,,,,,,,,,,,,,,,
2003,Pink,115,14,13,115,,,,,,,,,,,,,,,,,
2003,Pink,123,16,16,119,,,,,,,,,,,,,,,,,
2003,Pink,111,12,11,109,,,,,,,,,,,,,,,,,
2003,Pink,97,8,7,94,,,,,,,,,,,,,,,,,
2003,Pink,108,10,9,105,,,,,,,,,,,,,,,,,
2003,Pink,98,8,7,96,,,,,,,,,,,,,,,,,
2003,Pink,144,20,28,140,,,,,,,,,,,,,,,,,
2003,Pink,94,8,7,94,,,,,,,,,,,,,,,,,
2003,Pink,114,14,12,111,,,,,,,,,,,,,,,,,
2003,Pink,112,12,11,110,,,,,,,,,,,,,,,,,
2003,Pink,118,14,13,115,,,,,,,,,,,,,,,,,
2003,Pink,131,20,20,130,,,,,,,,,,,,,,,,,
2003,Pink,131,20,19,129,,,,,,,,,,,,,,,,,
2003,Pink,101,8,8,100,,,,,,,,,,,,,,,,,
2003,Pink,109,12,12,109,,,,,,,,,,,,,,,,,
2003,Pink,120,16,14,114,,,,,,,,,,,,,,,,,
2003,Pink,118,14,14,113,,,,,,,,,,,,,,,,,
2003,Pink,110,10,10,106,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,111,,,,,,,,,,,,,,,,,
2003,Pink,113,12,12,111,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,105,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,108,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,12,106,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,102,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,102,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,17,120,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,17,122,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,105,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,101,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,110,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,111,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,108,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,108,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,22,131,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,20,130,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,116,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,8,97,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,16,117,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,111,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,12,113,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,17,125,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,106,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,19,127,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,115,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,106,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,107,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,22,134,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,100,,,,,,,,,,,,,,,,,
2003,Pink,132,20,20,130,,,,,,,,,,,,,,,,,
2003,Pink,103,8,9,102,,,,,,,,,,,,,,,,,
2003,Pink,120,14,14,117,,,,,,,,,,,,,,,,,
2003,Pink,115,14,14,112,,,,,,,,,,,,,,,,,
2003,Pink,108,10,10,104,,,,,,,,,,,,,,,,,
2003,Pink,102,8,9,100,,,,,,,,,,,,,,,,,
2003,Pink,108,12,11,106,,,,,,,,,,,,,,,,,
2003,Pink,121,16,15,120,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,15,119,,,,,,,,,,,,,,,,,
2003,Pink,117,14,14,115,,,,,,,,,,,,,,,,,
2003,Pink,132,20,20,128,,,,,,,,,,,,,,,,,
2003,Pink,105,8,9,105,,,,,,,,,,,,,,,,,
2003,Pink,98,8,8,95,,,,,,,,,,,,,,,,,
2003,Pink,165,42,41,161,,,,,,,,,,,,,,,,,
2003,Pink,128,18,18,127,,,,,,,,,,,,,,,,,
2003,Pink,115,14,13,114,,,,,,,,,,,,,,,,,
2003,Pink,138,22,23,135,,,,,,,,,,,,,,,,,
2003,Pink,109,10,11,106,,,,,,,,,,,,,,,,,
2003,Pink,103,10,9,103,,,,,,,,,,,,,,,,,
2003,Pink,116,12,12,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,8,98,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,7,95,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,102,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,100,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,12,110,,,,,,,,,,,,,,,,,
2003,Pink,117,14,14,117,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,116,,,,,,,,,,,,,,,,,
2003,Pink,105,8,9,102,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,108,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,146,,,,,,,,,,,,,,,,,
2003,Pink,120,14,15,118,,,,,,,,,,,,,,,,,
2003,Pink,121,16,16,118,,,,,,,,,,,,,,,,,
2003,Pink,122,16,16,119,,,,,,,,,,,,,,,,,
2003,Pink,115,12,13,114,,,,,,,,,,,,,,,,,
2003,Pink,118,14,14,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,20,125,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,103,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,100,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,20,130,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,116,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,8,97,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,112,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,111,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,116,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,106,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,14,115,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,106,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,22,131,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,22,134,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,17,125,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,11,104,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,9,102,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,16,117,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,105,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,108,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,13,114,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,12,106,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,10,107,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,19,127,,,,,,,,,,,,,,,,,
2003,Pink,120,14,14,118,,,,,,,,,,,,,,,,,
2003,Pink,144,20,28,140,,,,,,,,,,,,,,,,,
2003,Pink,131,22,20,128,,,,,,,,,,,,,,,,,
2003,Pink,123,18,16,122,,,,,,,,,,,,,,,,,
2003,Pink,120,16,14,114,,,,,,,,,,,,,,,,,
2003,Pink,109,12,12,109,,,,,,,,,,,,,,,,,
2003,Pink,101,8,8,100,,,,,,,,,,,,,,,,,
2003,Pink,131,20,19,129,,,,,,,,,,,,,,,,,
2003,Pink,131,20,20,130,,,,,,,,,,,,,,,,,
2003,Sockeye,118,16,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,136,24,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,115,16,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,119,18,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,136,24,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,118,16,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,135,24,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,115,14,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,125,18,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,124,18,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,114,14,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,131,22,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,135,24,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,115,16,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,119,18,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,114,14,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,131,22,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,124,18,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,125,18,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,115,14,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,366,608,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,735,5112,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,505,1364,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,561,2934,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,564,2044,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,554,1936,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,564,2044,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,554,1936,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,626,3424,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,505,1364,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,561,2934,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,626,3424,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,243,174,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,247,186,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,200,90,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,212,116,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,247,186,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,190,82,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,230,42,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,186,74,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,178,60,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,211,110,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,212,116,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,200,90,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,189,78,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,243,174,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,190,82,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,230,42,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,186,74,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,178,60,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,211,110,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,189,78,nd,nd,,,,,,,,,,,,,,,,,
2003,Pink,512,1686,0,0,,,,,,,,,,,,,,,,,
2003,Pink,512,1372,0,0,,,,,,,,,,,,,,,,,
2003,Pink,503,1964,0,0,,,,,,,,,,,,,,,,,
2003,Pink,485,1406,0,0,,,,,,,,,,,,,,,,,
2003,Pink,512,1372,0,0,,,,,,,,,,,,,,,,,
2003,Pink,523,1850,0,0,,,,,,,,,,,,,,,,,
2003,Pink,490,1498,0,0,,,,,,,,,,,,,,,,,
2003,Pink,499,1582,0,0,,,,,,,,,,,,,,,,,
2003,Pink,515,1690,0,0,,,,,,,,,,,,,,,,,
2003,Pink,523,1850,0,0,,,,,,,,,,,,,,,,,
2003,Pink,517,1808,0,0,,,,,,,,,,,,,,,,,
2003,Pink,503,1964,0,0,,,,,,,,,,,,,,,,,
2003,Pink,523,1700,0,0,,,,,,,,,,,,,,,,,
2003,Pink,499,1582,0,0,,,,,,,,,,,,,,,,,
2003,Pink,490,1498,0,0,,,,,,,,,,,,,,,,,
2003,Pink,523,1700,0,0,,,,,,,,,,,,,,,,,
2003,Pink,517,1808,0,0,,,,,,,,,,,,,,,,,
2003,Pink,485,1406,0,0,,,,,,,,,,,,,,,,,
2003,Pink,515,1690,0,0,,,,,,,,,,,,,,,,,
2003,Sockeye,597,2958,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,139,30,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,128,22,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,142,32,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,128,22,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,152,38,nd,nd,,,,,,,,,,,,,,,,,
